,Product,Rating,Text,Date,Country,ASIN,Stars,Vader Sentiment,Length,Number of Words,Grammar Matches
4363,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Ottima durata della batteria,peccato per L audio,sembra ovattato.si sente,come se fosse da lontano.il prezzo mi sembra giusto.","April 21, 2022",Italy 🇮🇹,B09LCVHCVX,5,0.0,126,17,16
4364,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",2.0 out of 5 stars,"Ottimo prodotto, si adattano all'orecchio in maniera perfetto e subito si interfacciano con pc e telefono.","May 3, 2022",Italy 🇮🇹,B09LCVHCVX,2,0.0,106,16,11
4365,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",3.0 out of 5 stars,"Die Kopfhörer erfüllen ihren Zweck, haben eine gute Tonqualität und eine recht lange Akkudauer.Ganz selten verbinden sie sich nicht auf Anhieb mit meinem Handy, aber ein erneutes Hineintun und Herausnehmen aus der Box löst das Problem sofort.","March 18, 2022",Germany 🇩🇪,B09LCVHCVX,3,-0.765,242,37,34
4366,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Son muy útiles y prácticos a la par que cómodos.Calidad de sonido muy buena, buenos materiales y con suficiente autonomía para entrenar o amenizar cualquier tarea que hagas.","February 28, 2022",Spain 🇪🇸,B09LCVHCVX,5,0.0,173,28,20
4367,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,Good Design and long battery life but whilst you can hear people well On a phone call they say they cannot hear you very well … apart from that they are very good !,"February 9, 2022",United Kingdom 🇬🇧,B09LCVHCVX,5,0.8964,164,34,0
4368,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Qualità eccezionale rispetto al prezzo. Design ergonomico, ottima durata delle batterie.","May 15, 2022",Italy 🇮🇹,B09LCVHCVX,5,0.0,88,11,10
4369,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",1.0 out of 5 stars,Fantastic headphones for the price. I was pleasantly surprised by the quality of these. I’ve had them for about three months and the left headphone has stopped working but I’ve bought them again,"February 18, 2022",United Kingdom 🇬🇧,B09LCVHCVX,1,0.5187,194,33,1
4370,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,L’un des écouteurs ne se charge plus au bout de 6 mois…. Pas chers mais presque du jetable,"September 12, 2022",France 🇫🇷,B09LCVHCVX,5,0.0,90,18,11
4371,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Perfette, si configurano su iPad con facilità e non su scollegano!","May 15, 2022",Italy 🇮🇹,B09LCVHCVX,5,0.0,66,11,7
4372,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",2.0 out of 5 stars,Fine for audiobooks,"April 29, 2022",United Kingdom 🇬🇧,B09LCVHCVX,2,0.2023,19,3,0
4373,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Update 19.09.2022: Habe nun Kontakt mit dem Support. Dieser schickt mir vielleicht neue Kopfhörer heraus. Bin gespannt, ob diese länger halten.Habe selten so schnell kaputt gehende Kopfhörer erlebt.... Die Kopfhörer waren eine Geschenk für meine Tochter. Einen Monat lief alles gut und von heute auf morgen ist der linke Kopfhörer defekt. Es wird nur leise ein Ton gegeben. Habe alles versucht. Die Supportseite ist auch eine Frechheit, da diese sich nicht laden lässt. Tut euch selbst einen Gefallen und kauft keine Kopfhörer von dieser Marke oder Verkäufer. Erstattung oder Tausch erweist sich als sehr schwierig/nicht machbar.","September 17, 2022",Germany 🇩🇪,B09LCVHCVX,5,-0.7269,629,96,83
4374,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Mi piacciono. Avevo comprato un'altra marca, ma purtroppo il microfono non era buono.Queste sono perfette.","May 4, 2022",Italy 🇮🇹,B09LCVHCVX,5,0.0,106,15,13
4375,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",1.0 out of 5 stars,"Fonctionnent très bien, je recommande!!","April 22, 2022",France 🇫🇷,B09LCVHCVX,1,0.0,39,5,5
4376,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,La mejor elección. Económicos y buenísima calidad. El sonido se oye excelente y la batería dura muchísimo (aún no los he cargado y llevo ya un mes con ellos). Muy recomendables.,"February 15, 2022",Spain 🇪🇸,B09LCVHCVX,5,-0.296,177,31,19
4377,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,des écouteurs incroyables pour le prix.  Batterie longue durée et bon son.  il tient bien dans les oreilles et le microphone est très clair pour les appels.  je le recommande totalement,"February 8, 2022",France 🇫🇷,B09LCVHCVX,5,0.0,185,31,24
4378,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,Preis/ Leistung in Ordnung,"December 30, 2021",Germany,B09LCVHCVX,5,0.0,26,4,3
4379,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",1.0 out of 5 stars,"Kind ist zufrieden,  funktionieren super. Guter preis","May 26, 2022",Germany,B09LCVHCVX,1,0.8074,53,7,6
4380,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",4.0 out of 5 stars,se corta cuando meto el móvil en el bolsillo y suena con reberveración,"March 31, 2022",Spain,B09LCVHCVX,4,0.0,70,13,8
4381,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Lo más destacable es la duración de la batería.Aunque también, en mi opinión la calidad del sonido es muy bueno.Estéticamente son muy bonitos y los materiales de buena calidad.Los recomiendo.","February 6, 2022",Spain,B09LCVHCVX,5,0.0,191,30,21
4382,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",3.0 out of 5 stars,"Le cuffiette inizialmente hanno funzionato bene, ma, dopo solo due mesi dall' acquisto, la cuffietta di sinistra ha smesso di funzionare da un giorno all'altro senza un motivo apparente. Molto delusa, ne ho dovuto comprare un altro tipo, ovviamente di marca diversa.","September 2, 2022",Italy,B09LCVHCVX,3,0.34,266,42,33
4383,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,Does the exact thing as the real thing. Recommend,"April 16, 2022",United Kingdom,B09LCVHCVX,5,0.3612,49,9,0
4384,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",2.0 out of 5 stars,nan,"April 10, 2022",Spain,B09LCVHCVX,2,0.0,3,1,1
4385,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,Ordered the headphones for work and they work perfectly. The Sound is really good and the noise cancellation is perfect. The headphones last all day without dying which is very convenient. Overall the product is worth it.,"January 27, 2022",United Kingdom,B09LCVHCVX,5,0.9184,221,37,2
4386,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,Los auriculares inalambricos yobola T9 son súper prácticos muy cómodos de usar con una batería que dura mucho. Yo los compré después de mirar varios modelos y creo que acerté en todos los aspectos,"February 2, 2022",Spain,B09LCVHCVX,5,0.0,196,34,25
4387,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Für den Preis haben die Kopfhörer eine wirklich gute Qualität, hatte schon andere wo man teilweise manche Lieder nicht gut hören konnte, wegen dem Bass oder so. Hier ist der Sound aber auch definitiv besser.Sie lassen sich auch sehr gut tragen und die Funktionen mit Pause und weiter gehen einwandfrei.Würde ich definitiv nochmal kaufen","February 5, 2022",Germany,B09LCVHCVX,5,-0.8316,336,54,45
4388,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Abbiamo comprato queste cuffie qualche mese fa e con nostra grande soddisfazione possiamo affermare che sono un prodotto eccezionale, per l'ottimo rapporto qualità-prezzo, per la purezza del suono, la notevole durata della batteria e la comoda vestibilità all'orecchio...cuffie validissime...forse anche più di quelle di marchi blasonati.","February 17, 2022",Italy 🇮🇹,B09LCVHCVX,5,0.0,338,46,36
4389,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",1.0 out of 5 stars,"Il rapporto qualità-prezzo è eccellente.Oltre a un suono pulito e a una durata della batteria piuttosto lunga, la grande differenza la fa anche la distanza dal dispositivo mobile.Posso muovermi molto più liberamente lasciando il cellulare lontano rispetto ad altre cuffie bluetooth.","February 23, 2022",Italy 🇮🇹,B09LCVHCVX,1,0.0,282,41,33
4390,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Recomiendo estos auriculares, se escucha el sonido muy bien y son muy útiles, no se me cae de la oreja que es algo muy importante, por tanto, repetiría la compra al 100%","February 4, 2022",Spain 🇪🇸,B09LCVHCVX,5,-0.296,169,32,23
4391,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Bought these because present(another brand) broke didn't want anything too expensive and these had good reviews.  I was not disappointed they have a great sound, noise cancellation great battery life and comfortable in the ear","January 29, 2022",United Kingdom 🇬🇧,B09LCVHCVX,5,0.9317,226,35,0
4392,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Unos cascos bastante buenos para el precio que tiene, una buena calidad de sonido y buena duración de bateria, calidad/precio casi inmejorable.","March 11, 2022",Spain 🇪🇸,B09LCVHCVX,5,0.0,143,22,18
4393,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,Qualità prezzo ottima,"June 6, 2022",Italy 🇮🇹,B09LCVHCVX,5,0.0,21,3,3
4394,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,Funzionano benissimo si associano subito il suono è veramente molto buono la batteria per il mio uso dura circa 1 gg,"April 21, 2022",Italy 🇮🇹,B09LCVHCVX,5,0.296,116,21,16
4395,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,Les écouteurs sont de super bonne qualité! Le son est bon et niveau batterie je les ai utilisés pendant une semaine avant de les recharger. Je suis satisfaite de mon achat je recommande!,"February 7, 2022",France 🇫🇷,B09LCVHCVX,5,0.6688,186,33,22
4396,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Lo uso a diario para caminar y hacer deporte,el ajuste es muy bueno,el sonido muy claro , la batería dura varios días, ha superado mis expectativa.Muy contenta con el producto.”","February 16, 2022",Spain 🇪🇸,B09LCVHCVX,5,0.34,177,30,26
4397,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,Funktioniert hervorragend für meine Bedürfnisse einfach toll,"May 30, 2022",Germany 🇩🇪,B09LCVHCVX,5,0.0,60,7,6
4398,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"UPDATE to BELOW:No refund was issued. The company kindly sent me another pair to try before any further steps were taken. As of yesterday, after about about two months use ,  exactly the same thing has happened. With this pair the left ear bud stopped working , charging and responding. I would not recommend buying these.This is just an update. I bought these in Feb. I started using them at the start of may. They  worked well for  about a month, then left ear bud didn’t sync with iPhone/ and the right bud. Then it didn’t charge. Now both ear buds don’t work and I can’t get a response from the buyer or rerun them. I really would not recommend buying them.","July 6, 2022",United Kingdom 🇬🇧,B09LCVHCVX,5,0.0464,661,122,9
4399,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",1.0 out of 5 stars,"Ricevute un paio di giorni fa e per il momento funzionano perfettamente. Veloci, buon audio, raggio Bluetooth ottimo, puoi usarle anche lasciano il telefono in un’altra stanza. Pratiche e promosse","March 29, 2022",Italy 🇮🇹,B09LCVHCVX,1,0.0,196,30,22
4400,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",1.0 out of 5 stars,"Sehr guter Tragekomfort, leicht zu bedienen, gute Akkulaufzeit, voller Klang, sehr hochwertig verarbeitet und verpackt. Für den Preis unschlagbar.","May 7, 2022",Germany 🇩🇪,B09LCVHCVX,1,0.0,146,19,18
4401,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,Auriculares para todos los días. Su forma se adapta perfectamente a la oreja y son cómodos. la calidad del sonido es muy buena. yo recomiendo.,"February 25, 2022",Spain 🇪🇸,B09LCVHCVX,5,0.0,142,25,20
4402,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",5.0 out of 5 stars,"Mes oreilles sont un peu plus petites, donc je ne me sens pas bien avec de nombreux produits.  C'est la raison pour laquelle je l'ai choisi, mais malheureusement, il est plus gros que les autres écouteurs que j'ai utilisés, donc c'était inconfortable.  De plus, la qualité du son était vraiment mauvaise.  Non seulement il a fallu plus de temps pour se connecter, mais il a été déconnecté sans raison.  Quand j'ai parlé au téléphone, l'autre personne semblait crier, je veux dire que la voix était vraiment forte et quand j'ai essayé de baisser le volume, rien ne s'est passé du tout.  j'ai fini par le retourner","July 16, 2022",France 🇫🇷,B09LCVHCVX,5,-0.5423,612,106,66
