,Product,Reviewer Name,Rating,Text,Date,Country,ASIN,Language,Rules,Label,Stars,Vader Sentiment
1905,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jai Betteridge,5.0 out of 5 stars,A really good set of headphones. The sound quality is amazing and they are super easy to set up.,6/14/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.9299
1908,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",mm_ma,5.0 out of 5 stars,"The sound quality is nice, and the battery is good. Worth the price.",6/20/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.765
1909,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jack,5.0 out of 5 stars,"Earphones stay in place when running, sound quality is great and charge lasts a long time.",6/16/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.6249
1910,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Gary Sampson,5.0 out of 5 stars,"Wasn’t expecting an amazing set of headphones, but these are actually really good especially for the price! I was looking for wireless earbuds to use while watching YouTube and stuff on my phone, these work perfectly with no audio delay at all!",4/12/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.8528
1911,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Mani Kumar Rai,4.0 out of 5 stars,Sound quality is not perfect and less power on battery.,4/20/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,4,-0.4585
1912,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",SJS,4.0 out of 5 stars,Great for listening to your favourite music on the go or use just relaxing.,6/18/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,4,0.8074
1913,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Brenda Rowling,5.0 out of 5 stars,"So easy to set up on blue tooth, great sound, I use around 2 hours a day, they last a good week, then I charge them up.I’m very pleased with my purchase, highly recommended",5/12/2022,United Kingdom,B09LCVHCVX,en,4 :,Suspicious,5,0.938
1914,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Miss R.W.Harries,5.0 out of 5 stars,"Very good quality. Very, very good price made even better with a vouucher…sound quality is excellent. Never had ear buds before, so it’s taking me a while to remember how many taps do what…but I’m getting there! Also not getting tangled up in headphone cables any more…fab.",3/27/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.9228
1915,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",G PAPWORTH,5.0 out of 5 stars,"Use for working out and travelling, great headphones",6/25/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.6249
1917,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Matthew Colclough,4.0 out of 5 stars,"Look good, worked and connected within seconds, simple to use, would highly recommend",6/16/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,4,0.6901
1918,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",angelas,5.0 out of 5 stars,"Bought for son, loves them",6/28/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,2 :,Suspicious,5,0.5719
1919,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Reea,1.0 out of 5 stars,"Fits perfectly in the ear, I had another pair before and they kept falling. The sound is good and people can hear you clearly when you use them for calls.",5/18/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,1,0.8481
1920,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",christyo,5.0 out of 5 stars,"Very pleased, just as good as my daughters apple ones!",6/22/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,6 :,Suspicious,5,0.7495
1921,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Jonathan,3.0 out of 5 stars,I think that the sound is very good and clear and very bassey,6/15/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,3,0.7233
1922,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",RM,5.0 out of 5 stars,For the price these are great,6/25/2022,United Kingdom,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,5,0.6249
1923,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Montaha,5.0 out of 5 stars,I love it I bought it for my daughter and she like it,6/14/2022,United Kingdom,B09LCVHCVX,en,4 :,Suspicious,5,0.7717
1924,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Martina Savill,5.0 out of 5 stars,Quick delivery and my child really likes them.,6/22/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.4754
1925,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Lily,5.0 out of 5 stars,Very good product! Good quality for the price!,6/22/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,"2, 3 :",Suspicious,5,0.787
1926,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",C LAWRENCE,5.0 out of 5 stars,A great product excellent quality and easy to set up.,6/20/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,"4, 7 :",Suspicious,5,0.8934
1927,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Julie K.,5.0 out of 5 stars,"Really surprised by the quality for the price. Works very well for calls, mic quality no worse than my wired headphones. Music audio good as well. Comfortable to wear. I would highly recommend.",5/1/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.8648
1928,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",DIANE E.,1.0 out of 5 stars,Fits snuggly in ears and dies not fall out when working out. For the price good sound quality and sufficient charge time.,5/26/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,1,0.4404
1930,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Alec,4.0 out of 5 stars,More than impressed with these little earbuds. Brilliant value for money.,6/14/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,4,0.8417
1931,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Sally J,5.0 out of 5 stars,Love these - light and comfortable and they stay in place. Sensitive controls but just need to get used to those - maybe if I read the instructions it would help!,5/4/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.8221
1932,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Elena Stan,4.0 out of 5 stars,The noise cancelation is very good. I can't hear the noises around me when I listen to music which this i always wanted. The sound quality is amazing and while I'm working out they don't fall out of my ears and I'm able to finish every set of my exercises.,2/28/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,4,0.7902
1933,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,4.0 out of 5 stars,"Used them on holiday,  brill",6/21/2022,United Kingdom,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,4,0.4019
1934,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",louise,5.0 out of 5 stars,I only have small ears so fit perfect and good sound quality for price,6/10/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.8784
1935,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Claire Bell,1.0 out of 5 stars,"Fantastic quality, very sound proof",6/22/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,1,0.5574
1936,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Salca Ronalldo Dragos,4.0 out of 5 stars,Fits good in the ear,8/20/2022,Netherlands,B09LCVHCVX,en,,Not Suspicious,4,0.4404
1937,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Yavor,4.0 out of 5 stars,Excellent,6/27/2022,United Kingdom,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,4,0.5719
1938,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Razvan Ion,5.0 out of 5 stars,Excellent,6/27/2022,United Kingdom,B09LCVHCVX,en,"2, 3, 7 :",Suspicious,5,0.5719
1939,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Mrs S,5.0 out of 5 stars,Good sound quality & good value product. Keeps charge well,6/16/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.8519
1940,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,2.0 out of 5 stars,"Actually really good as I can hear all the sounds as I would if I was in my car listening to music, connects really fast, no issues so far hopefully it lasts",4/29/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,2,0.5709
1941,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Kunde,5.0 out of 5 stars,I bought the headphones one month ago. After one month the right side started to make noise. Not happy with the quality 😕,9/27/2022,Germany,B09LCVHCVX,en,,Not Suspicious,5,-0.4585
1942,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Amazon Customer,1.0 out of 5 stars,Superb sound and very comfortable..,6/20/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,1,0.6249
1943,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Kevin Pomeroy,5.0 out of 5 stars,"Good value, easy to operate and connect",6/19/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.802
1944,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Roy Tomo,5.0 out of 5 stars,"Had these ear buds for my partner, and she loves them, they are easy to use. The bluetooth connection to her device wa nearly instant. The volume and other controls are easy to use. The sound is very good. I wish I had not got my pair first, because I would have got a pair of these at less than half the price",1/28/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.94
1945,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",ANDREW F FORROW,5.0 out of 5 stars,I run every day and needed some secure buds that didn’t cost the earth.These are perfect for me. Very secure and comfortable and the sound quality equals that of MUCH more expensive earbuds. I’ve only used them for two or three hours at a time so don’t know how long the battery will last.Highly recommended.,1/27/2022,United Kingdom,B09LCVHCVX,en,,Not Suspicious,5,0.9163
1946,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Harley P,5.0 out of 5 stars,Stopped working just after 1 month of purchase and you can't return,9/13/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,-0.2263
1947,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Marando,5.0 out of 5 stars,Sometimes they fall off the ears but for the rest they are pretty nice,2/8/2022,Germany 🇩🇪,B09LCVHCVX,en,,Not Suspicious,5,0.8402
1948,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",JH Buller,4.0 out of 5 stars,"Nice feel, good quality for the price, easy pairing. Recommend.",6/14/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,4,0.8779
1949,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Marlene Maia Mandelli,4.0 out of 5 stars,"Very comfortable, really good!",7/29/2022,Germany,B09LCVHCVX,en,,Not Suspicious,4,0.8096
1950,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",NORBERT L.,4.0 out of 5 stars,"I love it, thank you!",6/18/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,"2, 3, 5, 7 :",Suspicious,4,0.7901
1951,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Dorinda Follis,5.0 out of 5 stars,I have struggled to find a headphone comparison which matches the quality of the airpod- these earbuds match up in every capacity for a fraction of the price. The battery life is also particular to note and lasts ages and really simple to connect. Very happy with these. Thank you,2/19/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,"3, 5 :",Suspicious,5,0.624
1952,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Angry from Scotalnd,5.0 out of 5 stars,Really good headphones - just what we wanted,6/15/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.4927
1953,"Wireless Earbuds, yobola Bluetoth Earbuds, IPX5 Waterproof Wireless Headphones Touch Control, Bluetoth Headphones 5.1 Built-in Microphone, 25 Hrs with USB-C Charging with Running/Fitness",Andy,5.0 out of 5 stars,"This only pairs with one device. If you want to use it on more than one device you have to impair from one, and then pair to the other, every time you switch devices.",8/5/2022,United Kingdom 🇬🇧,B09LCVHCVX,en,,Not Suspicious,5,0.0772
